layer,metric,attack,rho,pval,n,family,q_per_attack,q_per_family,q_global,sig_per_attack,sig_per_family,sig_global
29,Batch_Cov_Trace,MIA_MinK,-0.4643,0.2939,7,auss,0.9822,0.9762,0.7828,,,
29,Batch_Cov_Trace,MIA_Ref,-0.0714,0.8790,7,auss,0.9821,0.9434,0.9907,,,
29,Batch_Cov_Trace,MIA_Hidden,0.3571,0.4316,7,auss,0.9958,0.9939,0.8883,,,
29,Batch_Cov_Trace,SPV_MIA,0.8571,0.0137,7,auss,0.0452,0.0574,0.1368,*,,
29,Batch_Cov_TopEig,Steering,-0.1727,0.6115,11,auss,0.9873,0.9577,0.9774,,,
29,Batch_Cov_TopEig,ICL,-0.8415,0.0012,11,auss,0.0112,0.0069,0.0464,*,**,*
29,Batch_Cov_TopEig,GCG,-0.6503,0.0303,11,auss,0.2666,0.2666,0.2147,,,
29,Batch_Cov_TopEig,MIA,0.3000,0.3701,11,auss,0.9988,1.0000,0.8482,,,
29,Batch_Cov_TopEig,MIA_MinK,-0.4643,0.2939,7,auss,0.9822,0.9762,0.7828,,,
29,Batch_Cov_TopEig,MIA_Ref,-0.0714,0.8790,7,auss,0.9821,0.9434,0.9907,,,
29,Batch_Cov_TopEig,MIA_Hidden,0.3571,0.4316,7,auss,0.9958,0.9939,0.8883,,,
29,Batch_Cov_TopEig,SPV_MIA,0.8571,0.0137,7,auss,0.0452,0.0574,0.1368,*,,
29,Reg_S_alpha_2,Steering,-0.5818,0.0604,11,entropy,0.9873,0.9858,0.3170,,,
29,Reg_S_alpha_2,ICL,0.1589,0.6407,11,entropy,0.6932,0.7386,0.9786,,,
29,Reg_S_alpha_2,GCG,-0.5330,0.0914,11,entropy,0.3140,0.2615,0.4078,,,
29,Reg_S_alpha_2,MIA,0.3545,0.2847,11,entropy,0.9988,0.7011,0.7717,,,
29,Reg_S_alpha_2,MIA_MinK,0.1429,0.7599,7,entropy,0.9822,0.9120,0.9786,,,
29,Reg_S_alpha_2,MIA_Ref,0.6429,0.1194,7,entropy,0.9785,0.9794,0.4767,,,
29,Reg_S_alpha_2,MIA_Hidden,0.0000,1.0000,7,entropy,1.0000,1.0000,1.0000,,,
29,Reg_S_alpha_2,SPV_MIA,0.8571,0.0137,7,entropy,0.0452,0.0373,0.1368,*,*,
29,Reg_MeanCos,Steering,0.5182,0.1025,11,entropy,0.9873,0.9858,0.4400,,,
29,Reg_MeanCos,ICL,-0.2150,0.5254,11,entropy,0.5979,0.6669,0.9424,,,
29,Reg_MeanCos,GCG,0.4797,0.1354,11,entropy,0.3957,0.3310,0.5166,,,
29,Reg_MeanCos,MIA,-0.3000,0.3701,11,entropy,0.9988,0.7292,0.8482,,,
29,Reg_MeanCos,MIA_MinK,-0.1429,0.7599,7,entropy,0.9822,0.9120,0.9786,,,
29,Reg_MeanCos,MIA_Ref,-0.6429,0.1194,7,entropy,0.9785,0.9794,0.4767,,,
29,Reg_MeanCos,MIA_Hidden,0.0000,1.0000,7,entropy,1.0000,1.0000,1.0000,,,
29,Reg_MeanCos,SPV_MIA,-0.8571,0.0137,7,entropy,0.0452,0.0373,0.1368,*,*,
29,Reg_MeanL2,Steering,-0.2818,0.4011,11,entropy,0.9873,0.9858,0.8709,,,
29,Reg_MeanL2,ICL,0.1963,0.5629,11,entropy,0.6257,0.6848,0.9586,,,
29,Reg_MeanL2,GCG,-0.1386,0.6845,11,entropy,0.9451,0.8674,0.9786,,,
29,Reg_MeanL2,MIA,0.0091,0.9788,11,entropy,0.9988,0.9858,0.9952,,,
29,Reg_MeanL2,MIA_MinK,0.6786,0.0938,7,entropy,0.9822,0.8250,0.4082,,,
29,Reg_MeanL2,MIA_Ref,0.8214,0.0234,7,entropy,0.9785,0.9794,0.1848,,,
29,Reg_MeanL2,MIA_Hidden,-0.5357,0.2152,7,entropy,0.9958,0.6845,0.6724,,,
29,Reg_MeanL2,SPV_MIA,0.4286,0.3374,7,entropy,0.4201,0.4738,0.8176,,,
29,AnonDiff_S_alpha_2,Steering,-0.2636,0.4334,11,entropy,0.9873,0.9858,0.8883,,,
29,AnonDiff_S_alpha_2,ICL,-0.5610,0.0726,11,entropy,0.1187,0.1710,0.3567,,,
29,AnonDiff_S_alpha_2,GCG,-0.7995,0.0031,11,entropy,0.0744,0.0754,0.0593,,,
29,AnonDiff_S_alpha_2,MIA,0.1364,0.6893,11,entropy,0.9988,0.8938,0.9786,,,
29,AnonDiff_S_alpha_2,MIA_MinK,-0.3571,0.4316,7,entropy,0.9822,0.9120,0.8883,,,
29,AnonDiff_S_alpha_2,MIA_Ref,0.1071,0.8192,7,entropy,0.9821,0.9885,0.9786,,,
29,AnonDiff_S_alpha_2,MIA_Hidden,0.5000,0.2532,7,entropy,0.9958,0.7682,0.7334,,,
29,AnonDiff_S_alpha_2,SPV_MIA,0.8571,0.0137,7,entropy,0.0452,0.0373,0.1368,*,*,
29,AnonDiff_MeanCos,Steering,0.4000,0.2229,11,entropy,0.9873,0.9858,0.6833,,,
29,AnonDiff_MeanCos,ICL,0.5610,0.0726,11,entropy,0.1187,0.1710,0.3567,,,
29,AnonDiff_MeanCos,GCG,0.7569,0.0070,11,entropy,0.1027,0.1156,0.0960,,,
29,AnonDiff_MeanCos,MIA,-0.3636,0.2716,11,entropy,0.9988,0.7011,0.7465,,,
29,AnonDiff_MeanCos,MIA_MinK,0.1429,0.7599,7,entropy,0.9822,0.9120,0.9786,,,
29,AnonDiff_MeanCos,MIA_Ref,-0.2857,0.5345,7,entropy,0.9785,0.9885,0.9499,,,
29,AnonDiff_MeanCos,MIA_Hidden,-0.4286,0.3374,7,entropy,0.9958,0.8818,0.8176,,,
29,AnonDiff_MeanCos,SPV_MIA,-0.9286,0.0025,7,entropy,0.0164,0.0148,0.0527,*,*,
29,AnonDiff_MeanL2,Steering,-0.1182,0.7293,11,entropy,0.9873,0.9858,0.9786,,,
29,AnonDiff_MeanL2,ICL,0.2898,0.3873,11,entropy,0.4616,0.5298,0.8603,,,
29,AnonDiff_MeanL2,GCG,0.1279,0.7078,11,entropy,0.9451,0.8703,0.9786,,,
29,AnonDiff_MeanL2,MIA,-0.2818,0.4011,11,entropy,0.9988,0.7370,0.8709,,,
29,AnonDiff_MeanL2,MIA_MinK,0.0000,1.0000,7,entropy,1.0000,1.0000,1.0000,,,
29,AnonDiff_MeanL2,MIA_Ref,0.1786,0.7017,7,entropy,0.9821,0.9885,0.9786,,,
29,AnonDiff_MeanL2,MIA_Hidden,-0.7143,0.0713,7,entropy,0.6849,0.3924,0.3545,,,
29,AnonDiff_MeanL2,SPV_MIA,-0.2143,0.6445,7,entropy,0.7134,0.7171,0.9786,,,
29,NormAnonDiff_S_alpha_2,Steering,-0.2636,0.4334,11,entropy,0.9873,0.9858,0.8883,,,
29,NormAnonDiff_S_alpha_2,ICL,-0.6358,0.0355,11,entropy,0.0656,0.1042,0.2392,,,
29,NormAnonDiff_S_alpha_2,GCG,-0.7249,0.0116,11,entropy,0.1333,0.1613,0.1325,,,
29,NormAnonDiff_S_alpha_2,MIA,0.2091,0.5372,11,entropy,0.9988,0.7793,0.9499,,,
29,NormAnonDiff_S_alpha_2,MIA_MinK,-0.3571,0.4316,7,entropy,0.9822,0.9120,0.8883,,,
29,NormAnonDiff_S_alpha_2,MIA_Ref,0.1071,0.8192,7,entropy,0.9821,0.9885,0.9786,,,
29,NormAnonDiff_S_alpha_2,MIA_Hidden,0.5000,0.2532,7,entropy,0.9958,0.7682,0.7334,,,
29,NormAnonDiff_S_alpha_2,SPV_MIA,0.8571,0.0137,7,entropy,0.0452,0.0373,0.1368,*,*,
29,NormAnonDiff_MeanCos,Steering,0.4000,0.2229,11,entropy,0.9873,0.9858,0.6833,,,
29,NormAnonDiff_MeanCos,ICL,0.5610,0.0726,11,entropy,0.1187,0.1710,0.3567,,,
29,NormAnonDiff_MeanCos,GCG,0.7569,0.0070,11,entropy,0.1027,0.1156,0.0960,,,
29,NormAnonDiff_MeanCos,MIA,-0.3636,0.2716,11,entropy,0.9988,0.7011,0.7465,,,
29,NormAnonDiff_MeanCos,MIA_MinK,0.1429,0.7599,7,entropy,0.9822,0.9120,0.9786,,,
29,NormAnonDiff_MeanCos,MIA_Ref,-0.2857,0.5345,7,entropy,0.9785,0.9885,0.9499,,,
29,NormAnonDiff_MeanCos,MIA_Hidden,-0.4286,0.3374,7,entropy,0.9958,0.8818,0.8176,,,
29,NormAnonDiff_MeanCos,SPV_MIA,-0.9286,0.0025,7,entropy,0.0164,0.0148,0.0527,*,*,
30,Centroid_Norm,Steering,0.3364,0.3118,11,auss,0.9873,0.9577,0.8031,,,
30,Centroid_Norm,ICL,0.8134,0.0023,11,auss,0.0119,0.0071,0.0525,*,**,
30,Centroid_Norm,GCG,0.7782,0.0048,11,auss,0.0744,0.0632,0.0781,,,
30,Centroid_Norm,MIA,-0.3273,0.3259,11,auss,0.9988,1.0000,0.8163,,,
30,Centroid_Norm,MIA_MinK,0.5000,0.2532,7,auss,0.9822,0.9762,0.7334,,,
30,Centroid_Norm,MIA_Ref,-0.0357,0.9394,7,auss,0.9920,0.9650,0.9907,,,
30,Centroid_Norm,MIA_Hidden,-0.4286,0.3374,7,auss,0.9958,0.9939,0.8176,,,
30,Centroid_Norm,SPV_MIA,-0.8214,0.0234,7,auss,0.0628,0.0784,0.1848,,,
30,Global_Coherence,Steering,0.3364,0.3118,11,auss,0.9873,0.9577,0.8031,,,
30,Global_Coherence,ICL,0.8134,0.0023,11,auss,0.0119,0.0071,0.0525,*,**,
30,Global_Coherence,GCG,0.7782,0.0048,11,auss,0.0744,0.0632,0.0781,,,
30,Global_Coherence,MIA,-0.3273,0.3259,11,auss,0.9988,1.0000,0.8163,,,
30,Global_Coherence,MIA_MinK,0.5000,0.2532,7,auss,0.9822,0.9762,0.7334,,,
30,Global_Coherence,MIA_Ref,-0.0357,0.9394,7,auss,0.9920,0.9650,0.9907,,,
30,Global_Coherence,MIA_Hidden,-0.4286,0.3374,7,auss,0.9958,0.9939,0.8176,,,
30,Global_Coherence,SPV_MIA,-0.8214,0.0234,7,auss,0.0628,0.0784,0.1848,,,
30,Batch_SecondMoment_TopEig,Steering,0.3364,0.3118,11,auss,0.9873,0.9577,0.8031,,,
30,Batch_SecondMoment_TopEig,ICL,0.8134,0.0023,11,auss,0.0119,0.0071,0.0525,*,**,
30,Batch_SecondMoment_TopEig,GCG,0.7782,0.0048,11,auss,0.0744,0.0632,0.0781,,,
30,Batch_SecondMoment_TopEig,MIA,-0.3273,0.3259,11,auss,0.9988,1.0000,0.8163,,,
30,Batch_SecondMoment_TopEig,MIA_MinK,0.5000,0.2532,7,auss,0.9822,0.9762,0.7334,,,
30,Batch_SecondMoment_TopEig,MIA_Ref,-0.0357,0.9394,7,auss,0.9920,0.9650,0.9907,,,
30,Batch_SecondMoment_TopEig,MIA_Hidden,-0.4286,0.3374,7,auss,0.9958,0.9939,0.8176,,,
30,Batch_SecondMoment_TopEig,SPV_MIA,-0.8214,0.0234,7,auss,0.0628,0.0784,0.1848,,,
30,AUSS_L2,Steering,-0.3364,0.3118,11,auss,0.9873,0.9577,0.8031,,,
30,AUSS_L2,ICL,-0.8134,0.0023,11,auss,0.0119,0.0071,0.0525,*,**,
30,AUSS_L2,GCG,-0.7782,0.0048,11,auss,0.0744,0.0632,0.0781,,,
30,AUSS_L2,MIA,0.3273,0.3259,11,auss,0.9988,1.0000,0.8163,,,
30,AUSS_L2,MIA_MinK,-0.5000,0.2532,7,auss,0.9822,0.9762,0.7334,,,
30,AUSS_L2,MIA_Ref,0.0357,0.9394,7,auss,0.9920,0.9650,0.9907,,,
30,AUSS_L2,MIA_Hidden,0.4286,0.3374,7,auss,0.9958,0.9939,0.8176,,,
30,AUSS_L2,SPV_MIA,0.8214,0.0234,7,auss,0.0628,0.0784,0.1848,,,
30,AUSS_Cos2,Steering,-0.3364,0.3118,11,auss,0.9873,0.9577,0.8031,,,
30,AUSS_Cos2,ICL,-0.8134,0.0023,11,auss,0.0119,0.0071,0.0525,*,**,
30,AUSS_Cos2,GCG,-0.7782,0.0048,11,auss,0.0744,0.0632,0.0781,,,
30,AUSS_Cos2,MIA,0.3273,0.3259,11,auss,0.9988,1.0000,0.8163,,,
30,AUSS_Cos2,MIA_MinK,-0.5000,0.2532,7,auss,0.9822,0.9762,0.7334,,,
30,AUSS_Cos2,MIA_Ref,0.0357,0.9394,7,auss,0.9920,0.9650,0.9907,,,
30,AUSS_Cos2,MIA_Hidden,0.4286,0.3374,7,auss,0.9958,0.9939,0.8176,,,
30,AUSS_Cos2,SPV_MIA,0.8214,0.0234,7,auss,0.0628,0.0784,0.1848,,,
30,AUSS_Jac,Steering,-0.2636,0.4334,11,auss,0.9873,0.9577,0.8883,,,
30,AUSS_Jac,ICL,-0.5423,0.0848,11,auss,0.1337,0.1042,0.3903,,,
30,AUSS_Jac,GCG,-0.7249,0.0116,11,auss,0.1333,0.1135,0.1325,,,
30,AUSS_Jac,MIA,-0.0545,0.8734,11,auss,0.9988,1.0000,0.9897,,,
30,AUSS_Jac,MIA_MinK,-0.8214,0.0234,7,auss,0.6582,0.7671,0.1848,,,
30,AUSS_Jac,MIA_Ref,-0.5000,0.2532,7,auss,0.9785,0.9390,0.7334,,,
30,AUSS_Jac,MIA_Hidden,0.4286,0.3374,7,auss,0.9958,0.9939,0.8176,,,
30,AUSS_Jac,SPV_MIA,0.5714,0.1802,7,auss,0.2471,0.2143,0.6003,,,
30,Batch_Cov_Trace,Steering,-0.3364,0.3118,11,auss,0.9873,0.9577,0.8031,,,
30,Batch_Cov_Trace,ICL,-0.8134,0.0023,11,auss,0.0119,0.0071,0.0525,*,**,
30,Batch_Cov_Trace,GCG,-0.7782,0.0048,11,auss,0.0744,0.0632,0.0781,,,
30,Batch_Cov_Trace,MIA,0.3273,0.3259,11,auss,0.9988,1.0000,0.8163,,,
30,Batch_Cov_Trace,MIA_MinK,-0.5000,0.2532,7,auss,0.9822,0.9762,0.7334,,,
30,Batch_Cov_Trace,MIA_Ref,0.0357,0.9394,7,auss,0.9920,0.9650,0.9907,,,
30,Batch_Cov_Trace,MIA_Hidden,0.4286,0.3374,7,auss,0.9958,0.9939,0.8176,,,
30,Batch_Cov_Trace,SPV_MIA,0.8214,0.0234,7,auss,0.0628,0.0784,0.1848,,,
30,Batch_Cov_TopEig,Steering,-0.2364,0.4841,11,auss,0.9873,0.9577,0.9318,,,
30,Batch_Cov_TopEig,ICL,-0.7947,0.0035,11,auss,0.0137,0.0083,0.0628,*,**,
30,Batch_Cov_TopEig,GCG,-0.6076,0.0474,11,auss,0.2978,0.3124,0.2859,,,
30,Batch_Cov_TopEig,MIA,0.4182,0.2006,11,auss,0.9988,1.0000,0.6482,,,
30,Batch_Cov_TopEig,MIA_MinK,-0.1786,0.7017,7,auss,0.9822,0.9762,0.9786,,,
30,Batch_Cov_TopEig,MIA_Ref,0.2143,0.6445,7,auss,0.9821,0.9434,0.9786,,,
30,Batch_Cov_TopEig,MIA_Hidden,0.1429,0.7599,7,auss,0.9958,0.9939,0.9786,,,
30,Batch_Cov_TopEig,SPV_MIA,0.9643,0.0005,7,auss,0.0064,0.0061,0.0369,**,**,*
30,Reg_S_alpha_2,Steering,-0.5818,0.0604,11,entropy,0.9873,0.9858,0.3170,,,
30,Reg_S_alpha_2,ICL,0.1589,0.6407,11,entropy,0.6932,0.7386,0.9786,,,
30,Reg_S_alpha_2,GCG,-0.5330,0.0914,11,entropy,0.3140,0.2615,0.4078,,,
30,Reg_S_alpha_2,MIA,0.3545,0.2847,11,entropy,0.9988,0.7011,0.7717,,,
30,Reg_S_alpha_2,MIA_MinK,0.1429,0.7599,7,entropy,0.9822,0.9120,0.9786,,,
30,Reg_S_alpha_2,MIA_Ref,0.6429,0.1194,7,entropy,0.9785,0.9794,0.4767,,,
30,Reg_S_alpha_2,MIA_Hidden,0.0000,1.0000,7,entropy,1.0000,1.0000,1.0000,,,
30,Reg_S_alpha_2,SPV_MIA,0.8571,0.0137,7,entropy,0.0452,0.0373,0.1368,*,*,
30,Reg_MeanCos,Steering,0.5818,0.0604,11,entropy,0.9873,0.9858,0.3170,,,
30,Reg_MeanCos,ICL,-0.1589,0.6407,11,entropy,0.6932,0.7386,0.9786,,,
30,Reg_MeanCos,GCG,0.5330,0.0914,11,entropy,0.3140,0.2615,0.4078,,,
30,Reg_MeanCos,MIA,-0.3545,0.2847,11,entropy,0.9988,0.7011,0.7717,,,
30,Reg_MeanCos,MIA_MinK,-0.1429,0.7599,7,entropy,0.9822,0.9120,0.9786,,,
30,Reg_MeanCos,MIA_Ref,-0.6429,0.1194,7,entropy,0.9785,0.9794,0.4767,,,
30,Reg_MeanCos,MIA_Hidden,0.0000,1.0000,7,entropy,1.0000,1.0000,1.0000,,,
30,Reg_MeanCos,SPV_MIA,-0.8571,0.0137,7,entropy,0.0452,0.0373,0.1368,*,*,
30,Reg_MeanL2,Steering,-0.2818,0.4011,11,entropy,0.9873,0.9858,0.8709,,,
30,Reg_MeanL2,ICL,0.1963,0.5629,11,entropy,0.6257,0.6848,0.9586,,,
30,Reg_MeanL2,GCG,-0.1386,0.6845,11,entropy,0.9451,0.8674,0.9786,,,
30,Reg_MeanL2,MIA,0.0091,0.9788,11,entropy,0.9988,0.9858,0.9952,,,
30,Reg_MeanL2,MIA_MinK,0.6786,0.0938,7,entropy,0.9822,0.8250,0.4082,,,
30,Reg_MeanL2,MIA_Ref,0.8214,0.0234,7,entropy,0.9785,0.9794,0.1848,,,
30,Reg_MeanL2,MIA_Hidden,-0.5357,0.2152,7,entropy,0.9958,0.6845,0.6724,,,
30,Reg_MeanL2,SPV_MIA,0.4286,0.3374,7,entropy,0.4201,0.4738,0.8176,,,
30,AnonDiff_S_alpha_2,Steering,-0.2636,0.4334,11,entropy,0.9873,0.9858,0.8883,,,
30,AnonDiff_S_alpha_2,ICL,-0.5610,0.0726,11,entropy,0.1187,0.1710,0.3567,,,
30,AnonDiff_S_alpha_2,GCG,-0.7995,0.0031,11,entropy,0.0744,0.0754,0.0593,,,
30,AnonDiff_S_alpha_2,MIA,0.1364,0.6893,11,entropy,0.9988,0.8938,0.9786,,,
30,AnonDiff_S_alpha_2,MIA_MinK,-0.3571,0.4316,7,entropy,0.9822,0.9120,0.8883,,,
30,AnonDiff_S_alpha_2,MIA_Ref,0.1071,0.8192,7,entropy,0.9821,0.9885,0.9786,,,
30,AnonDiff_S_alpha_2,MIA_Hidden,0.5000,0.2532,7,entropy,0.9958,0.7682,0.7334,,,
30,AnonDiff_S_alpha_2,SPV_MIA,0.8571,0.0137,7,entropy,0.0452,0.0373,0.1368,*,*,
30,AnonDiff_MeanCos,Steering,0.4636,0.1509,11,entropy,0.9873,0.9858,0.5434,,,
30,AnonDiff_MeanCos,ICL,0.6264,0.0392,11,entropy,0.0716,0.1113,0.2547,,,
30,AnonDiff_MeanCos,GCG,0.8102,0.0025,11,entropy,0.0744,0.0733,0.0527,,,
30,AnonDiff_MeanCos,MIA,-0.4273,0.1899,11,entropy,0.9988,0.7011,0.6215,,,
30,AnonDiff_MeanCos,MIA_MinK,0.1429,0.7599,7,entropy,0.9822,0.9120,0.9786,,,
30,AnonDiff_MeanCos,MIA_Ref,-0.2857,0.5345,7,entropy,0.9785,0.9885,0.9499,,,
30,AnonDiff_MeanCos,MIA_Hidden,-0.4286,0.3374,7,entropy,0.9958,0.8818,0.8176,,,
30,AnonDiff_MeanCos,SPV_MIA,-0.9286,0.0025,7,entropy,0.0164,0.0148,0.0527,*,*,
30,AnonDiff_MeanL2,Steering,-0.1455,0.6696,11,entropy,0.9873,0.9858,0.9786,,,
30,AnonDiff_MeanL2,ICL,0.1870,0.5819,11,entropy,0.6428,0.7015,0.9663,,,
30,AnonDiff_MeanL2,GCG,0.0533,0.8763,11,entropy,0.9633,0.9613,0.9907,,,
30,AnonDiff_MeanL2,MIA,-0.3000,0.3701,11,entropy,0.9988,0.7292,0.8482,,,
30,AnonDiff_MeanL2,MIA_MinK,-0.2143,0.6445,7,entropy,0.9822,0.9120,0.9786,,,
30,AnonDiff_MeanL2,MIA_Ref,0.0000,1.0000,7,entropy,1.0000,1.0000,1.0000,,,
30,AnonDiff_MeanL2,MIA_Hidden,-0.6429,0.1194,7,entropy,0.8187,0.4901,0.4767,,,
30,AnonDiff_MeanL2,SPV_MIA,-0.2857,0.5345,7,entropy,0.6314,0.6817,0.9499,,,
30,NormAnonDiff_S_alpha_2,Steering,-0.3909,0.2345,11,entropy,0.9873,0.9858,0.7036,,,
30,NormAnonDiff_S_alpha_2,ICL,-0.6358,0.0355,11,entropy,0.0656,0.1042,0.2392,,,
30,NormAnonDiff_S_alpha_2,GCG,-0.8315,0.0015,11,entropy,0.0570,0.0665,0.0464,,,*
30,NormAnonDiff_S_alpha_2,MIA,0.2273,0.5015,11,entropy,0.9988,0.7495,0.9373,,,
30,NormAnonDiff_S_alpha_2,MIA_MinK,-0.5000,0.2532,7,entropy,0.9822,0.9120,0.7334,,,
30,NormAnonDiff_S_alpha_2,MIA_Ref,0.0357,0.9394,7,entropy,0.9920,1.0000,0.9907,,,
30,NormAnonDiff_S_alpha_2,MIA_Hidden,0.4286,0.3374,7,entropy,0.9958,0.8818,0.8176,,,
30,NormAnonDiff_S_alpha_2,SPV_MIA,0.8214,0.0234,7,entropy,0.0628,0.0525,0.1848,,,
30,NormAnonDiff_MeanCos,Steering,0.4636,0.1509,11,entropy,0.9873,0.9858,0.5434,,,
30,NormAnonDiff_MeanCos,ICL,0.6264,0.0392,11,entropy,0.0716,0.1113,0.2547,,,
30,NormAnonDiff_MeanCos,GCG,0.8102,0.0025,11,entropy,0.0744,0.0733,0.0527,,,
30,NormAnonDiff_MeanCos,MIA,-0.4273,0.1899,11,entropy,0.9988,0.7011,0.6215,,,
30,NormAnonDiff_MeanCos,MIA_MinK,0.1429,0.7599,7,entropy,0.9822,0.9120,0.9786,,,
30,NormAnonDiff_MeanCos,MIA_Ref,-0.2857,0.5345,7,entropy,0.9785,0.9885,0.9499,,,
30,NormAnonDiff_MeanCos,MIA_Hidden,-0.4286,0.3374,7,entropy,0.9958,0.8818,0.8176,,,
30,NormAnonDiff_MeanCos,SPV_MIA,-0.9286,0.0025,7,entropy,0.0164,0.0148,0.0527,*,*,
31,Centroid_Norm,Steering,0.5364,0.0890,11,auss,0.9873,0.9577,0.4006,,,
31,Centroid_Norm,ICL,0.5142,0.1056,11,auss,0.1580,0.1250,0.4488,,,
31,Centroid_Norm,GCG,0.7888,0.0039,11,auss,0.0744,0.0632,0.0670,,,
31,Centroid_Norm,MIA,-0.4455,0.1697,11,auss,0.9988,1.0000,0.5807,,,
31,Centroid_Norm,MIA_MinK,-0.0357,0.9394,7,auss,0.9822,0.9762,0.9907,,,
31,Centroid_Norm,MIA_Ref,-0.5714,0.1802,7,auss,0.9785,0.9390,0.6003,,,
31,Centroid_Norm,MIA_Hidden,-0.2143,0.6445,7,auss,0.9958,0.9939,0.9786,,,
31,Centroid_Norm,SPV_MIA,-0.8929,0.0068,7,auss,0.0300,0.0333,0.0952,*,*,
31,Global_Coherence,Steering,0.5364,0.0890,11,auss,0.9873,0.9577,0.4006,,,
31,Global_Coherence,ICL,0.5142,0.1056,11,auss,0.1580,0.1250,0.4488,,,
31,Global_Coherence,GCG,0.7888,0.0039,11,auss,0.0744,0.0632,0.0670,,,
31,Global_Coherence,MIA,-0.4455,0.1697,11,auss,0.9988,1.0000,0.5807,,,
31,Global_Coherence,MIA_MinK,-0.0357,0.9394,7,auss,0.9822,0.9762,0.9907,,,
31,Global_Coherence,MIA_Ref,-0.5714,0.1802,7,auss,0.9785,0.9390,0.6003,,,
31,Global_Coherence,MIA_Hidden,-0.2143,0.6445,7,auss,0.9958,0.9939,0.9786,,,
31,Global_Coherence,SPV_MIA,-0.8929,0.0068,7,auss,0.0300,0.0333,0.0952,*,*,
31,Batch_SecondMoment_TopEig,Steering,0.5364,0.0890,11,auss,0.9873,0.9577,0.4006,,,
31,Batch_SecondMoment_TopEig,ICL,0.5142,0.1056,11,auss,0.1580,0.1250,0.4488,,,
31,Batch_SecondMoment_TopEig,GCG,0.7888,0.0039,11,auss,0.0744,0.0632,0.0670,,,
31,Batch_SecondMoment_TopEig,MIA,-0.4455,0.1697,11,auss,0.9988,1.0000,0.5807,,,
31,Batch_SecondMoment_TopEig,MIA_MinK,-0.0357,0.9394,7,auss,0.9822,0.9762,0.9907,,,
31,Batch_SecondMoment_TopEig,MIA_Ref,-0.5714,0.1802,7,auss,0.9785,0.9390,0.6003,,,
31,Batch_SecondMoment_TopEig,MIA_Hidden,-0.2143,0.6445,7,auss,0.9958,0.9939,0.9786,,,
31,Batch_SecondMoment_TopEig,SPV_MIA,-0.8929,0.0068,7,auss,0.0300,0.0333,0.0952,*,*,
31,AUSS_L2,Steering,-0.5364,0.0890,11,auss,0.9873,0.9577,0.4006,,,
31,AUSS_L2,ICL,-0.5142,0.1056,11,auss,0.1580,0.1250,0.4488,,,
31,AUSS_L2,GCG,-0.7888,0.0039,11,auss,0.0744,0.0632,0.0670,,,
31,AUSS_L2,MIA,0.4455,0.1697,11,auss,0.9988,1.0000,0.5807,,,
31,AUSS_L2,MIA_MinK,0.0357,0.9394,7,auss,0.9822,0.9762,0.9907,,,
31,AUSS_L2,MIA_Ref,0.5714,0.1802,7,auss,0.9785,0.9390,0.6003,,,
31,AUSS_L2,MIA_Hidden,0.2143,0.6445,7,auss,0.9958,0.9939,0.9786,,,
31,AUSS_L2,SPV_MIA,0.8929,0.0068,7,auss,0.0300,0.0333,0.0952,*,*,
31,AUSS_Cos2,Steering,-0.5364,0.0890,11,auss,0.9873,0.9577,0.4006,,,
31,AUSS_Cos2,ICL,-0.5142,0.1056,11,auss,0.1580,0.1250,0.4488,,,
31,AUSS_Cos2,GCG,-0.7888,0.0039,11,auss,0.0744,0.0632,0.0670,,,
31,AUSS_Cos2,MIA,0.4455,0.1697,11,auss,0.9988,1.0000,0.5807,,,
31,AUSS_Cos2,MIA_MinK,0.0357,0.9394,7,auss,0.9822,0.9762,0.9907,,,
31,AUSS_Cos2,MIA_Ref,0.5714,0.1802,7,auss,0.9785,0.9390,0.6003,,,
31,AUSS_Cos2,MIA_Hidden,0.2143,0.6445,7,auss,0.9958,0.9939,0.9786,,,
31,AUSS_Cos2,SPV_MIA,0.8929,0.0068,7,auss,0.0300,0.0333,0.0952,*,*,
31,AUSS_Jac,Steering,-0.3545,0.2847,11,auss,0.9873,0.9577,0.7717,,,
31,AUSS_Jac,ICL,-0.2057,0.5440,11,auss,0.6150,0.5567,0.9522,,,
31,AUSS_Jac,GCG,-0.6396,0.0341,11,auss,0.2732,0.2811,0.2367,,,
31,AUSS_Jac,MIA,-0.0909,0.7904,11,auss,0.9988,1.0000,0.9786,,,
31,AUSS_Jac,MIA_MinK,-0.3571,0.4316,7,auss,0.9822,0.9762,0.8883,,,
31,AUSS_Jac,MIA_Ref,0.2857,0.5345,7,auss,0.9785,0.9434,0.9499,,,
31,AUSS_Jac,MIA_Hidden,0.4643,0.2939,7,auss,0.9958,0.9939,0.7828,,,
31,AUSS_Jac,SPV_MIA,0.6429,0.1194,7,auss,0.1771,0.1568,0.4767,,,
31,Batch_Cov_Trace,Steering,-0.5364,0.0890,11,auss,0.9873,0.9577,0.4006,,,
31,Batch_Cov_Trace,ICL,-0.5142,0.1056,11,auss,0.1580,0.1250,0.4488,,,
31,Batch_Cov_Trace,GCG,-0.7888,0.0039,11,auss,0.0744,0.0632,0.0670,,,
31,Batch_Cov_Trace,MIA,0.4455,0.1697,11,auss,0.9988,1.0000,0.5807,,,
31,Batch_Cov_Trace,MIA_MinK,0.0357,0.9394,7,auss,0.9822,0.9762,0.9907,,,
